date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:14:26	6796/6796	---M--	200	added ('OK')	text/css	etag:%22d25fb7-1a8c-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-file-upload/blueimp-gallery/blueimp-gallery.min.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-file-upload/blueimp-gallery/blueimp-gallery.min.css	(from http://radixtouch.in/templates/admin/hotel/source/email_compose.html)
11:14:27	711/711	---M--	200	added ('OK')	text/css	etag:%22d25fc2-2c7-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-file-upload/css/jquery.fileupload.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-file-upload/css/jquery.fileupload.css	(from http://radixtouch.in/templates/admin/hotel/source/email_compose.html)
11:14:27	1153/1153	---M--	200	added ('OK')	text/css	etag:%22d25fc1-481-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-file-upload/css/jquery.fileupload-ui.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-file-upload/css/jquery.fileupload-ui.css	(from http://radixtouch.in/templates/admin/hotel/source/email_compose.html)
11:14:28	210/210	---M--	200	added ('OK')	application/javascript	etag:%22d25ebe-d2-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/summernote/summernote-data.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/summernote/summernote-data.js	(from http://radixtouch.in/templates/admin/hotel/source/email_compose.html)
11:14:29	13073/13073	---M--	200	added ('OK')	text/css	etag:%22d25f7b-3311-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/dropzone/dropzone.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/dropzone/dropzone.css	(from http://radixtouch.in/templates/admin/hotel/source/new_booking.html)
11:14:29	15966/15966	---M--	200	added ('OK')	text/css	etag:%22d25f93-3e5e-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/flatpicker/flatpickr.min.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/flatpicker/flatpickr.min.css	(from http://radixtouch.in/templates/admin/hotel/source/new_booking.html)
11:14:30	2885/2885	---M--	200	added ('OK')	application/javascript	etag:%22d25eb2-b45-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/material_select/getmdl-select.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/material_select/getmdl-select.js	(from http://radixtouch.in/templates/admin/hotel/source/new_booking.html)
11:14:33	166523/166523	---M--	200	added ('OK')	image/jpeg	etag:%22d25e6c-28a7b-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/slider/fullimage1.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/slider/fullimage1.jpg	(from http://radixtouch.in/templates/admin/hotel/source/user_profile.html)
11:14:34	309/309	---M--	200	added ('OK')	application/javascript	etag:%22d25f7a-135-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/dropzone/dropzone-call.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/dropzone/dropzone-call.js	(from http://radixtouch.in/templates/admin/hotel/source/new_booking.html)
11:14:41	64746/64746	---M--	200	added ('OK')	application/javascript	etag:%22d25f7c-fcea-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/dropzone/dropzone.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/dropzone/dropzone.js	(from http://radixtouch.in/templates/admin/hotel/source/new_booking.html)
11:14:42	1671/1671	---M--	200	added ('OK')	application/javascript	etag:%22d25ea9-687-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/datetime/datetime-data.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/datetime/datetime-data.js	(from http://radixtouch.in/templates/admin/hotel/source/new_booking.html)
11:14:42	48519/48519	---M--	200	added ('OK')	application/javascript	etag:%22d25f94-bd87-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/flatpicker/flatpickr.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/flatpicker/flatpickr.min.js	(from http://radixtouch.in/templates/admin/hotel/source/new_booking.html)
11:14:42	5033/5033	---M--	200	added ('OK')	text/css	etag:%22d25f77-13a9-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/datatables/plugins/bootstrap/dataTables.bootstrap4.min.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/datatables/plugins/bootstrap/dataTables.bootstrap4.min.css	(from http://radixtouch.in/templates/admin/hotel/source/view_booking.html)
11:14:43	102696/102696	---M--	200	added ('OK')	application/javascript	etag:%22d261a9-19128-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/summernote/summernote.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/summernote/summernote.min.js	(from http://radixtouch.in/templates/admin/hotel/source/email_compose.html)
11:14:44	2076/2076	---M--	200	added ('OK')	application/javascript	etag:%22d25f78-81c-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/datatables/plugins/bootstrap/dataTables.bootstrap4.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/datatables/plugins/bootstrap/dataTables.bootstrap4.min.js	(from http://radixtouch.in/templates/admin/hotel/source/view_booking.html)
11:14:45	6767/6767	---M--	200	added ('OK')	application/javascript	etag:%22d25ec3-1a6f-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/table/table_data.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/table/table_data.js	(from http://radixtouch.in/templates/admin/hotel/source/view_booking.html)
11:14:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Mar%202021%2019:14:45%20GMT	http://radixtouch.in/templates/admin/hotel/source/staff_profile.html	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/staff_profile.html	(from http://radixtouch.in/templates/admin/hotel/source/all_staffs.html)
11:14:55	82068/82068	---M--	200	added ('OK')	application/javascript	etag:%22d25f72-14094-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/datatables/jquery.dataTables.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/datatables/jquery.dataTables.min.js	(from http://radixtouch.in/templates/admin/hotel/source/view_booking.html)
11:14:55	50652/50652	---M--	200	added ('OK')	image/jpeg	etag:%22d25e88-c5dc-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig2.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig2.jpg	(from http://radixtouch.in/templates/admin/hotel/source/all_staffs.html)
11:14:55	61951/61951	---M--	200	added ('OK')	image/jpeg	etag:%22d25e86-f1ff-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig1.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig1.jpg	(from http://radixtouch.in/templates/admin/hotel/source/all_staffs.html)
11:14:59	17958/17958	---M--	200	added ('OK')	image/jpeg	etag:%22d25e8a-4626-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig4.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig4.jpg	(from http://radixtouch.in/templates/admin/hotel/source/all_staffs.html)
11:15:01	26921/26921	---M--	200	added ('OK')	image/jpeg	etag:%22d25e8b-6929-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig5.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig5.jpg	(from http://radixtouch.in/templates/admin/hotel/source/all_staffs.html)
11:15:02	48936/48936	---M--	200	added ('OK')	image/jpeg	etag:%22d25e89-bf28-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig3.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig3.jpg	(from http://radixtouch.in/templates/admin/hotel/source/all_staffs.html)
11:15:05	37781/37781	---M--	200	added ('OK')	image/jpeg	etag:%22d25e8c-9395-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig6.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig6.jpg	(from http://radixtouch.in/templates/admin/hotel/source/all_staffs.html)
11:15:07	315321/315321	---M--	200	added ('OK')	application/javascript	etag:%22d25f57-4cfb9-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/chart-js/Chart.bundle.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/chart-js/Chart.bundle.js	(from http://radixtouch.in/templates/admin/hotel/source/dashboard2.html)
11:15:08	41723/41723	---M--	200	added ('OK')	image/jpeg	etag:%22d25e8d-a2fb-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig7.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig7.jpg	(from http://radixtouch.in/templates/admin/hotel/source/all_staffs.html)
11:15:11	36664/36664	---M--	200	added ('OK')	image/jpeg	etag:%22d25e8f-8f38-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig9.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig9.jpg	(from http://radixtouch.in/templates/admin/hotel/source/all_staffs.html)
11:15:11	56971/56971	---M--	200	added ('OK')	image/jpeg	etag:%22d25e8e-de8b-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig8.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/user/usrbig8.jpg	(from http://radixtouch.in/templates/admin/hotel/source/all_staffs.html)
11:15:23	95478/95478	---M--	200	added ('OK')	image/jpeg	etag:%22d25e91-174f6-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/vehicle/v1.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/vehicle/v1.jpg	(from http://radixtouch.in/templates/admin/hotel/source/all_vehicles.html)
11:15:27	118452/118452	---M--	200	added ('OK')	image/jpeg	etag:%22d25e92-1ceb4-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/vehicle/v2.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/vehicle/v2.jpg	(from http://radixtouch.in/templates/admin/hotel/source/all_vehicles.html)
11:15:27	102819/102819	---M--	200	added ('OK')	image/jpeg	etag:%22d25e93-191a3-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/vehicle/v3.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/vehicle/v3.jpg	(from http://radixtouch.in/templates/admin/hotel/source/all_vehicles.html)
11:15:28	98125/98125	---M--	200	added ('OK')	image/jpeg	etag:%22d25e94-17f4d-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/vehicle/v4.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/vehicle/v4.jpg	(from http://radixtouch.in/templates/admin/hotel/source/all_vehicles.html)
11:15:28	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Mar%202021%2019:15:28%20GMT	http://radixtouch.in/templates/admin/hotel/source/icons.html	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/icons.c5.delayed	(from http://radixtouch.in/templates/admin/hotel/source/layout_full_width.html)
11:15:30	21819/21819	---M--	200	added ('OK')	text/css	etag:%22d260a9-553b-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/light-gallery/css/lightgallery.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/light-gallery/css/lightgallery.css	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:15:34	17959/17959	---M--	200	added ('OK')	image/jpeg	etag:%22d25e57-4627-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-1.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-1.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:15:36	35079/35079	---M--	200	added ('OK')	image/jpeg	etag:%22d25e47-8907-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/1.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/1.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:15:37	92592/92592	---M--	200	added ('OK')	image/jpeg	etag:%22d25e95-169b0-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/vehicle/v5.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/vehicle/v5.jpg	(from http://radixtouch.in/templates/admin/hotel/source/all_vehicles.html)
11:15:40	37842/37842	---M--	200	added ('OK')	image/jpeg	etag:%22d25e4e-93d2-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/2.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/2.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:15:40	86491/86491	---M--	200	added ('OK')	image/jpeg	etag:%22d25e96-151db-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/vehicle/v6.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/vehicle/v6.jpg	(from http://radixtouch.in/templates/admin/hotel/source/all_vehicles.html)
11:15:40	24223/24223	---M--	200	added ('OK')	image/jpeg	etag:%22d25e5e-5e9f-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-2.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-2.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:15:41	36297/36297	---M--	200	added ('OK')	image/jpeg	etag:%22d25e4f-8dc9-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/3.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/3.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:15:41	8813/8813	---M--	200	added ('OK')	image/jpeg	etag:%22d25e5f-226d-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-3.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-3.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:15:46	32828/32828	---M--	200	added ('OK')	image/jpeg	etag:%22d25e60-803c-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-4.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-4.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:15:51	51323/51323	---M--	200	added ('OK')	image/jpeg	etag:%22d25e61-c87b-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-5.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-5.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:15:53	73860/73860	---M--	200	added ('OK')	image/jpeg	etag:%22d25e51-12084-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/5.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/5.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:15:54	93253/93253	---M--	200	added ('OK')	image/jpeg	etag:%22d25e50-16c45-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/4.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/4.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:15:57	9872/9872	---M--	200	added ('OK')	image/jpeg	etag:%22d25e63-2690-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-7.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-7.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:15:57	67429/67429	---M--	200	added ('OK')	image/jpeg	etag:%22d25e52-10765-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/6.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/6.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:15:57	39782/39782	---M--	200	added ('OK')	image/jpeg	etag:%22d25e62-9b66-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-6.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-6.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:02	23879/23879	---M--	200	added ('OK')	image/jpeg	etag:%22d25e64-5d47-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-8.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-8.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:03	65634/65634	---M--	200	added ('OK')	image/jpeg	etag:%22d25e53-10062-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/7.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/7.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:08	32572/32572	---M--	200	added ('OK')	image/jpeg	etag:%22d25e65-7f3c-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-9.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-9.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:11	96206/96206	---M--	200	added ('OK')	image/jpeg	etag:%22d25e54-177ce-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/8.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/8.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:12	54967/54967	---M--	200	added ('OK')	image/jpeg	etag:%22d25e48-d6b7-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/10.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/10.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:13	26701/26701	---M--	200	added ('OK')	image/jpeg	etag:%22d25e58-684d-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-10.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-10.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:13	99529/99529	---M--	200	added ('OK')	image/jpeg	etag:%22d25e55-184c9-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/9.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/9.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:18	17959/17959	---M--	200	added ('OK')	image/jpeg	etag:%22d25e5a-4627-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-12.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-12.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:18	35487/35487	---M--	200	added ('OK')	image/jpeg	etag:%22d25e59-8a9f-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-11.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-11.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:19	35079/35079	---M--	200	added ('OK')	image/jpeg	etag:%22d25e4a-8907-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/12.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/12.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:23	80469/80469	---M--	200	added ('OK')	image/jpeg	etag:%22d25e49-13a55-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/11.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/11.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:23	30239/30239	---M--	200	added ('OK')	image/jpeg	etag:%22d25e5b-761f-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-13.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-13.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:24	32031/32031	---M--	200	added ('OK')	image/jpeg	etag:%22d25e4c-7d1f-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/14.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/14.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:26	20614/20614	---M--	200	added ('OK')	image/jpeg	etag:%22d25e5c-5086-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-14.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-14.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:28	71584/71584	---M--	200	added ('OK')	image/jpeg	etag:%22d25e4b-117a0-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/13.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/13.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:29	125/125	---M--	200	added ('OK')	application/javascript	etag:%22d260b6-7d-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/light-gallery/js/image-gallery.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/light-gallery/js/image-gallery.js	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:30	32886/32886	---M--	200	added ('OK')	text/css	etag:%22d25fa0-8076-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/fullcalendar/fullcalendar.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/fullcalendar/fullcalendar.css	(from http://radixtouch.in/templates/admin/hotel/source/calendar.html)
11:16:32	39782/39782	---M--	200	added ('OK')	image/jpeg	etag:%22d25e5d-9b66-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-15.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/thumb/thumb-15.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:35	67429/67429	---M--	200	added ('OK')	image/jpeg	etag:%22d25e4d-10765-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/15.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/image-gallery/15.jpg	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:38	34302/34302	---M--	200	added ('OK')	application/javascript	etag:%22d260c9-85fe-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/moment/moment.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/moment/moment.min.js	(from http://radixtouch.in/templates/admin/hotel/source/calendar.html)
11:16:40	4232/4232	---M--	200	added ('OK')	application/javascript	etag:%22d25e9c-1088-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/calendar/calendar.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/calendar/calendar.min.js	(from http://radixtouch.in/templates/admin/hotel/source/calendar.html)
11:16:40	1547/1547	---M--	200	added ('OK')	text/css	etag:%22d2611c-60b-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/owl-carousel/owl.carousel.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/owl-carousel/owl.carousel.css	(from http://radixtouch.in/templates/admin/hotel/source/widget.html)
11:16:41	1743/1743	---M--	200	added ('OK')	text/css	etag:%22d2611f-6cf-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/owl-carousel/owl.theme.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/owl-carousel/owl.theme.css	(from http://radixtouch.in/templates/admin/hotel/source/widget.html)
